latitude,longitude,chi,elevation,flow distance,drainage area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
25.5261206,92.0632334,11.948,1168,78576,6.1525e+07,8.8565,1062.2,0,0,1168,10
25.5256723,92.0637344,11.926,1168,78505,6.7295e+07,8.8565,1062.2,0,0,1167.8,10
25.5252177,92.0632404,11.905,1168,78434,6.7335e+07,8.8565,1062.2,0,0,1167.6,10
25.524763,92.0627463,11.883,1168,78363,6.7375e+07,8.8565,1062.2,0,0,1167.4,10
25.5243084,92.0622523,11.862,1168,78293,6.741e+07,8.8565,1062.2,0,0,1167.2,10
25.5238538,92.0617582,11.841,1168,78222,6.7425e+07,8.8565,1062.2,0,0,1167,10
25.5233991,92.0612642,11.82,1168,78151,6.7522e+07,8.8565,1062.2,0,0,1166.8,10
25.5229445,92.0607701,11.799,1168,78081,6.7538e+07,8.8565,1062.2,0,0,1166.6,10
25.5224898,92.0602761,11.777,1168,78010,6.7575e+07,8.8565,1062.2,0,0,1166.5,10
25.5220415,92.0607772,11.756,1168,77939,6.7708e+07,8.8565,1062.2,0,0,1166.3,10
25.5215869,92.0602831,11.735,1168,77868,6.7748e+07,8.8565,1062.2,0,0,1166.1,10
25.5211386,92.0607842,11.714,1168,77798,6.7755e+07,8.8565,1062.2,0,0,1165.9,10
25.5206903,92.0612852,11.693,1168,77727,6.7795e+07,8.8565,1062.2,0,0,1165.7,10
25.5202357,92.0607912,11.671,1168,77656,7.1488e+07,8.8565,1062.2,0,0,1165.5,10
25.5197874,92.0612923,11.651,1168,77586,7.152e+07,8.8565,1062.2,0,0,1165.3,10
25.5193391,92.0617933,11.63,1165,77515,7.1545e+07,8.8565,1062.2,0,0,1165.2,10
25.5188877,92.0617968,11.616,1161,77465,7.1555e+07,8.8565,1062.2,0,0,1165,10
25.5184394,92.0622979,11.595,1159,77394,7.1595e+07,8.8565,1062.2,0,0,1164.8,10
25.5179879,92.0623014,11.58,1157.1,77344,7.1602e+07,27.608,839.11,0,0,1158.8,11
25.5175365,92.0623049,11.566,1157.1,77294,7.1848e+07,27.608,839.11,0,0,1158.4,11
25.5170818,92.0618109,11.545,1157.1,77224,7.1912e+07,27.608,839.11,0,0,1157.8,11
25.5166272,92.0613169,11.525,1157.1,77153,7.1932e+07,27.608,839.11,0,0,1157.3,11
25.5161725,92.0608228,11.504,1157,77082,7.2e+07,27.608,839.11,0,0,1156.7,11
25.5157211,92.0608264,11.489,1157,77032,7.2018e+07,27.608,839.11,0,0,1156.3,11
25.5152728,92.0613274,11.469,1157,76961,7.2025e+07,27.608,839.11,0,0,1155.7,11
25.5148245,92.0618284,11.448,1157,76891,7.2098e+07,27.608,839.11,0,0,1155.2,11
25.5143699,92.0613344,11.428,1157,76820,7.2108e+07,27.608,839.11,0,0,1154.6,11
25.5139216,92.0618354,11.407,1157,76749,7.2165e+07,27.608,839.11,0,0,1154,11
25.5134669,92.0613414,11.386,1157,76679,7.2285e+07,27.608,839.11,0,0,1153.5,11
25.5130187,92.0618425,11.366,1157,76608,7.2328e+07,27.608,839.11,0,0,1152.9,11
25.512564,92.0613485,11.345,1157,76537,7.2508e+07,27.608,839.11,0,0,1152.3,11
25.5121157,92.0618495,11.325,1157,76466,7.254e+07,27.608,839.11,0,0,1151.8,11
25.5116611,92.0613555,11.304,1157,76396,7.2558e+07,27.608,839.11,0,0,1151.2,11
25.5112064,92.0608615,11.284,1157,76325,7.2568e+07,27.608,839.11,0,0,1150.6,11
25.510755,92.060865,11.269,1157,76275,7.2585e+07,27.608,839.11,0,0,1150.2,11
25.5103067,92.061366,11.249,1157,76204,7.2665e+07,27.608,839.11,0,0,1149.7,11
25.5098584,92.061867,11.228,1142.1,76134,7.2745e+07,27.608,839.11,0,0,1149.1,11
25.509407,92.0618705,11.214,1142.1,76084,7.2762e+07,27.608,839.11,0,0,1148.7,11
25.5089523,92.0613765,11.193,1142.1,76013,7.2802e+07,27.608,839.11,0,0,1148.1,11
25.5084977,92.0608826,11.173,1142.1,75942,7.3188e+07,27.608,839.11,0,0,1147.6,11
25.508043,92.0603886,11.152,1142.1,75871,7.331e+07,27.608,839.11,0,0,1147,11
25.5075884,92.0598946,11.132,1142.1,75801,7.333e+07,27.608,839.11,0,0,1146.4,11
25.5071337,92.0594006,11.111,1142.1,75730,7.3398e+07,27.608,839.11,0,0,1145.9,11
25.5066791,92.0589067,11.091,1142.1,75659,7.3432e+07,27.608,839.11,0,0,1145.3,11
25.5062244,92.0584127,11.071,1142,75589,7.3465e+07,27.608,839.11,0,0,1144.7,11
25.5057697,92.0579187,11.05,1142,75518,7.36e+07,27.608,839.11,0,0,1144.2,11
25.5053151,92.0574248,11.03,1142,75447,7.3668e+07,27.608,839.11,0,0,1143.6,11
25.5053119,92.0569273,11.015,1142,75397,7.3675e+07,27.608,839.11,0,0,1143.2,11
25.5048572,92.0564333,10.995,1142,75326,7.3718e+07,27.608,839.11,0,0,1142.7,11
25.5053055,92.0559323,10.975,1142,75256,7.386e+07,27.608,839.11,0,0,1142.1,11
25.5048508,92.0554384,10.954,1142,75185,7.3885e+07,27.608,839.11,0,0,1141.5,11
25.5043961,92.0549445,10.934,1142,75114,7.3928e+07,27.608,839.11,0,0,1141,11
25.5039415,92.0544505,10.914,1142,75044,7.3962e+07,27.608,839.11,0,0,1140.4,11
25.5034868,92.0539566,10.893,1142,74973,7.5685e+07,27.608,839.11,0,0,1139.8,11
25.5030321,92.0534626,10.873,1142,74902,7.5702e+07,27.608,839.11,0,0,1139.3,11
25.5025839,92.0539637,10.853,1142,74831,7.572e+07,27.608,839.11,0,0,1138.7,11
25.5021292,92.0534697,10.833,1142,74761,7.5925e+07,27.608,839.11,0,0,1138.2,11
25.501681,92.0539707,10.813,1142,74690,7.5935e+07,27.608,839.11,0,0,1137.6,11
25.5012295,92.0539743,10.799,1129,74640,7.5948e+07,30.758,791.1,0,0,1123.3,12
25.500778,92.0539778,10.784,1125,74590,7.5958e+07,30.758,791.1,0,0,1122.8,12
25.5003266,92.0539813,10.77,1122,74540,7.598e+07,30.758,791.1,0,0,1122.4,12
25.4998783,92.0544823,10.75,1122,74469,7.6135e+07,30.758,791.1,0,0,1121.8,12
25.4994301,92.0549833,10.73,1122,74399,7.631e+07,30.758,791.1,0,0,1121.1,12
25.4989818,92.0554843,10.71,1122,74328,7.6332e+07,30.758,791.1,0,0,1120.5,12
25.498985,92.0559818,10.696,1122,74278,7.6342e+07,30.758,791.1,0,0,1120.1,12
25.4989882,92.0564792,10.682,1122,74228,7.6352e+07,30.758,791.1,0,0,1119.7,12
25.4989914,92.0569767,10.667,1120,74178,7.636e+07,30.758,791.1,0,0,1119.2,12
25.4989946,92.0574741,10.653,1116,74128,7.637e+07,30.758,791.1,0,0,1118.8,12
25.4989978,92.0579716,10.639,1116,74078,7.6382e+07,30.758,791.1,0,0,1118.3,12
25.4985495,92.0584725,10.619,1116,74007,7.6442e+07,30.758,791.1,0,0,1117.7,12
25.4981013,92.0589735,10.599,1116,73936,7.6572e+07,30.758,791.1,0,0,1117.1,12
25.497653,92.0594745,10.579,1116,73866,1.2081e+08,30.758,791.1,0,0,1116.5,12
25.4972047,92.0599754,10.563,1116,73795,1.2091e+08,30.758,791.1,0,0,1116,12
25.4976594,92.0604694,10.546,1116,73724,1.2094e+08,30.758,791.1,0,0,1115.5,12
25.4972111,92.0609703,10.53,1116,73654,1.2097e+08,30.758,791.1,0,0,1115,12
25.4976657,92.0614643,10.514,1116,73583,1.211e+08,30.758,791.1,0,0,1114.5,12
25.4972175,92.0619652,10.497,1116,73512,1.2122e+08,30.758,791.1,0,0,1114,12
25.4967692,92.0624662,10.481,1116,73442,1.2122e+08,30.758,791.1,0,0,1113.5,12
25.4967724,92.0629636,10.47,1109.1,73392,1.2123e+08,30.758,791.1,0,0,1113.1,12
25.4963241,92.0634646,10.453,1109.1,73321,1.2124e+08,30.758,791.1,0,0,1112.6,12
25.4963272,92.063962,10.442,1109.1,73271,1.213e+08,30.758,791.1,0,0,1112.3,12
25.495879,92.0644629,10.425,1109,73200,1.2147e+08,30.758,791.1,0,0,1111.8,12
25.4963336,92.0649569,10.409,1109,73129,1.215e+08,30.758,791.1,0,0,1111.3,12
25.4958853,92.0654578,10.393,1109,73059,1.2156e+08,30.758,791.1,0,0,1110.8,12
25.4963399,92.0659518,10.377,1109,72988,1.216e+08,30.758,791.1,0,0,1110.3,12
25.4958916,92.0664527,10.36,1109,72917,1.2162e+08,30.758,791.1,0,0,1109.8,12
25.4963463,92.0669467,10.344,1109,72847,1.2165e+08,30.758,791.1,0,0,1109.3,12
25.495898,92.0674476,10.328,1109,72776,1.2189e+08,30.758,791.1,0,0,1108.8,12
25.4963526,92.0679415,10.312,1109,72705,1.219e+08,30.758,791.1,0,0,1108.3,12
25.4968072,92.0684355,10.295,1109,72634,1.219e+08,30.758,791.1,0,0,1107.8,12
25.4972618,92.0689295,10.279,1109,72564,1.2191e+08,30.758,791.1,0,0,1107.3,12
25.4977165,92.0694234,10.263,1109,72493,1.2191e+08,30.758,791.1,0,0,1106.8,12
25.4981711,92.0699174,10.247,1109,72422,1.2192e+08,30.758,791.1,0,0,1106.3,12
25.4986257,92.0704114,10.23,1109,72352,1.221e+08,30.758,791.1,0,0,1105.8,12
25.4990803,92.0709054,10.214,1109,72281,1.2318e+08,30.758,791.1,0,0,1105.3,12
25.498632,92.0714063,10.198,1109,72210,1.2367e+08,30.758,791.1,0,0,1104.8,12
25.4986352,92.0719038,10.187,1104,72160,1.2368e+08,30.758,791.1,0,0,1104.4,12
25.4986383,92.0724012,10.175,1104,72110,1.2369e+08,30.758,791.1,0,0,1104.1,12
25.4986414,92.0728987,10.164,1104,72060,1.2372e+08,26.602,821.55,0,0,1091.9,13
25.4981931,92.0733996,10.148,1104,71989,1.2372e+08,26.602,821.55,0,0,1091.5,13
25.4977448,92.0739005,10.131,1090,71919,1.2375e+08,26.602,821.55,0,0,1091.1,13
25.4972965,92.0744014,10.115,1089,71848,1.2382e+08,26.602,821.55,0,0,1090.6,13
25.496845,92.0744049,10.104,1088,71798,1.2384e+08,26.602,821.55,0,0,1090.3,13
25.4963967,92.0749058,10.088,1087,71727,1.2385e+08,26.602,821.55,0,0,1089.9,13
25.4959452,92.0749092,10.076,1087,71677,1.2398e+08,26.602,821.55,0,0,1089.6,13
25.4954969,92.0754101,10.06,1087,71607,1.2419e+08,26.602,821.55,0,0,1089.2,13
25.4950486,92.075911,10.044,1087,71536,1.2443e+08,26.602,821.55,0,0,1088.7,13
25.4946002,92.0764119,10.028,1087,71465,1.2447e+08,26.602,821.55,0,0,1088.3,13
25.4941519,92.0769128,10.012,1086,71394,1.2452e+08,26.602,821.55,0,0,1087.9,13
25.494155,92.0774102,10.001,1086,71344,1.2452e+08,26.602,821.55,0,0,1087.6,13
25.4941582,92.0779077,9.9892,1086,71294,1.2454e+08,26.602,821.55,0,0,1087.3,13
25.4941613,92.0784051,9.9778,1086,71244,1.2454e+08,26.602,821.55,0,0,1087,13
25.4937129,92.078906,9.9617,1084,71174,1.2468e+08,26.602,821.55,0,0,1086.6,13
25.4941675,92.0794,9.9456,1084,71103,1.251e+08,26.602,821.55,0,0,1086.1,13
25.4941707,92.0798974,9.9343,1084,71053,1.2518e+08,26.602,821.55,0,0,1085.8,13
25.4937223,92.0803983,9.9182,1084,70982,1.2519e+08,26.602,821.55,0,0,1085.4,13
25.4941769,92.0808923,9.9022,1084,70912,1.2521e+08,26.602,821.55,0,0,1085,13
25.4937285,92.0813932,9.8861,1084,70841,1.254e+08,26.602,821.55,0,0,1084.5,13
25.4941831,92.0818872,9.8701,1084,70770,1.2542e+08,26.602,821.55,0,0,1084.1,13
25.4941862,92.0823846,9.8587,1082,70720,1.2545e+08,26.602,821.55,0,0,1083.8,13
25.4937379,92.0828855,9.8427,1082,70649,1.265e+08,26.602,821.55,0,0,1083.4,13
25.493741,92.0833829,9.8314,1082,70599,1.2651e+08,26.602,821.55,0,0,1083.1,13
25.4937441,92.0838803,9.8201,1082,70549,1.2651e+08,26.602,821.55,0,0,1082.8,13
25.4937472,92.0843778,9.8088,1081,70499,1.2658e+08,26.602,821.55,0,0,1082.5,13
25.4937503,92.0848752,9.7975,1081,70449,1.266e+08,26.602,821.55,0,0,1082.2,13
25.4937534,92.0853726,9.7862,1081,70399,1.2662e+08,26.602,821.55,0,0,1081.9,13
25.493305,92.0858735,9.7702,1081,70329,1.267e+08,26.602,821.55,0,0,1081.5,13
25.4937596,92.0863675,9.7543,1081,70258,1.2671e+08,26.602,821.55,0,0,1081,13
25.4937627,92.0868649,9.743,1080,70208,1.2672e+08,26.602,821.55,0,0,1080.7,13
25.4937658,92.0873624,9.7317,1078,70158,1.2693e+08,26.602,821.55,0,0,1080.4,13
25.4937689,92.0878598,9.7204,1078,70108,1.2704e+08,26.602,821.55,0,0,1080.1,13
25.493772,92.0883572,9.7091,1078,70058,1.271e+08,26.602,821.55,0,0,1079.8,13
25.4937751,92.0888547,9.6979,1078,70008,1.271e+08,26.602,821.55,0,0,1079.5,13
25.4937782,92.0893521,9.6866,1078,69958,1.2712e+08,26.602,821.55,0,0,1079.2,13
25.4937813,92.0898496,9.6753,1077,69908,1.2714e+08,26.602,821.55,0,0,1078.9,13
25.4937844,92.090347,9.664,1077,69858,1.2714e+08,26.602,821.55,0,0,1078.6,13
25.4942389,92.090841,9.6481,1077,69787,1.2757e+08,26.602,821.55,0,0,1078.2,13
25.494242,92.0913385,9.6368,1077,69737,1.2757e+08,26.602,821.55,0,0,1077.9,13
25.4946965,92.0918325,9.6209,1077,69667,1.2758e+08,26.602,821.55,0,0,1077.5,13
25.4951511,92.0923266,9.605,1077,69596,1.2761e+08,26.602,821.55,0,0,1077.1,13
25.4947027,92.0928274,9.5891,1077,69525,1.2764e+08,26.602,821.55,0,0,1076.6,13
25.4951572,92.0933214,9.5732,1077,69454,1.2765e+08,26.602,821.55,0,0,1076.2,13
25.4947088,92.0938223,9.5573,1077,69384,1.2771e+08,26.602,821.55,0,0,1075.8,13
25.4942604,92.0943231,9.5413,1077,69313,1.2773e+08,26.602,821.55,0,0,1075.4,13
25.4938121,92.0948239,9.5254,1077,69242,1.2773e+08,26.602,821.55,0,0,1074.9,13
25.4933606,92.0948273,9.5142,1077,69192,1.4877e+08,26.602,821.55,0,0,1074.6,13
25.4929091,92.0948307,9.5037,1076.2,69142,1.4878e+08,26.602,821.55,0,0,1074.4,13
25.4924607,92.0953315,9.4888,1076.2,69072,1.4879e+08,26.602,821.55,0,0,1074,13
25.4920123,92.0958323,9.474,1076.2,69001,1.4888e+08,26.602,821.55,0,0,1073.6,13
25.4915578,92.0953383,9.4591,1076.2,68930,1.4888e+08,26.602,821.55,0,0,1073.2,13
25.4911094,92.0958391,9.4443,1076.2,68860,1.4895e+08,26.602,821.55,0,0,1072.8,13
25.490661,92.0963399,9.4294,1076.2,68789,1.4897e+08,26.602,821.55,0,0,1072.4,13
25.4902064,92.0958458,9.4146,1076.2,68718,1.4901e+08,26.602,821.55,0,0,1072,13
25.489758,92.0963466,9.3997,1076.2,68647,1.4902e+08,0.72406,1069.5,0,0,1076.3,14
25.4893096,92.0968474,9.3849,1076.2,68577,1.4904e+08,0.72406,1069.5,0,0,1076.3,14
25.4888612,92.0973482,9.3701,1076.2,68506,1.4906e+08,0.72406,1069.5,0,0,1076.3,14
25.4884128,92.097849,9.3552,1076.2,68435,1.4912e+08,0.72406,1069.5,0,0,1076.3,14
25.4879583,92.097355,9.3404,1076.2,68365,1.4917e+08,0.72406,1069.5,0,0,1076.3,14
25.4875099,92.0978557,9.3255,1076.2,68294,1.4918e+08,0.72406,1069.5,0,0,1076.3,14
25.4870615,92.0983565,9.3107,1076.2,68223,1.4919e+08,0.72406,1069.5,0,0,1076.3,14
25.4866131,92.0988573,9.2959,1076.2,68152,1.4974e+08,0.72406,1069.5,0,0,1076.2,14
25.4866161,92.0993547,9.2854,1076.2,68102,1.5081e+08,0.72406,1069.5,0,0,1076.2,14
25.4861677,92.0998555,9.2706,1076.2,68032,1.5098e+08,0.72406,1069.5,0,0,1076.2,14
25.4866222,92.1003495,9.2559,1076.2,67961,1.51e+08,0.72406,1069.5,0,0,1076.2,14
25.4861738,92.1008503,9.2411,1076.2,67890,1.5101e+08,0.72406,1069.5,0,0,1076.2,14
25.4857254,92.1013511,9.2264,1076.2,67820,1.5104e+08,0.72406,1069.5,0,0,1076.2,14
25.485277,92.1018518,9.2116,1076.2,67749,1.5127e+08,0.72406,1069.5,0,0,1076.2,14
25.4848285,92.1023526,9.1969,1076.2,67678,1.5128e+08,0.72406,1069.5,0,0,1076.2,14
25.4843801,92.1028533,9.1821,1076.1,67607,1.5138e+08,0.72406,1069.5,0,0,1076.2,14
25.4839317,92.1033541,9.1674,1076.1,67537,1.5141e+08,0.72406,1069.5,0,0,1076.2,14
25.4834832,92.1038548,9.1527,1076.1,67466,1.5155e+08,0.72406,1069.5,0,0,1076.1,14
25.4830348,92.1043556,9.1379,1076.1,67395,1.5156e+08,0.72406,1069.5,0,0,1076.1,14
25.4825864,92.1048563,9.1232,1076.1,67325,1.5157e+08,0.72406,1069.5,0,0,1076.1,14
25.4821349,92.1048596,9.1128,1076.1,67275,1.5157e+08,0.72406,1069.5,0,0,1076.1,14
25.4816865,92.1053604,9.098,1076.1,67204,1.5158e+08,0.72406,1069.5,0,0,1076.1,14
25.481238,92.1058611,9.0833,1076.1,67133,1.5158e+08,0.72406,1069.5,0,0,1076.1,14
25.4807896,92.1063618,9.0686,1076.1,67062,1.5159e+08,0.72406,1069.5,0,0,1076.1,14
25.4803412,92.1068625,9.0539,1076.1,66992,1.5159e+08,0.72406,1069.5,0,0,1076.1,14
25.4798927,92.1073633,9.0391,1076.1,66921,1.516e+08,0.72406,1069.5,0,0,1076.1,14
25.4794443,92.107864,9.0244,1076.1,66850,1.516e+08,0.72406,1069.5,0,0,1076.1,14
25.4789958,92.1083647,9.0097,1076.1,66780,1.5348e+08,0.72406,1069.5,0,0,1076,14
25.4785474,92.1088654,8.995,1076.1,66709,1.5351e+08,0.72406,1069.5,0,0,1076,14
25.4780929,92.1083713,8.9804,1076.1,66638,1.5368e+08,0.72406,1069.5,0,0,1076,14
25.4776444,92.108872,8.9657,1076.1,66567,1.5384e+08,0.72406,1069.5,0,0,1076,14
25.4771899,92.108378,8.9511,1076.1,66497,1.5402e+08,0.72406,1069.5,0,0,1076,14
25.4767354,92.107884,8.9365,1076.1,66426,1.5408e+08,0.72406,1069.5,0,0,1076,14
25.476287,92.1083847,8.9219,1076.1,66355,1.5408e+08,0.72406,1069.5,0,0,1076,14
25.4758386,92.1088854,8.9072,1076.1,66285,1.5411e+08,0.72406,1069.5,0,0,1076,14
25.4753901,92.109386,8.8926,1076.1,66214,1.5412e+08,0.72406,1069.5,0,0,1076,14
25.4749356,92.108892,8.878,1076.1,66143,1.5416e+08,0.72406,1069.5,0,0,1075.9,14
25.4744811,92.108398,8.8634,1076.1,66072,1.5422e+08,0.72406,1069.5,0,0,1075.9,14
25.4740327,92.1088987,8.8488,1076.1,66002,1.5426e+08,0.72406,1069.5,0,0,1075.9,14
25.4735782,92.1084046,8.8341,1076.1,65931,1.5436e+08,0.72406,1069.5,0,0,1075.9,14
25.4731297,92.1089053,8.8195,1076.1,65860,1.5437e+08,0.72406,1069.5,0,0,1075.9,14
25.4726752,92.1084113,8.8049,1076.1,65790,1.5438e+08,0.72406,1069.5,0,0,1075.9,14
25.4722268,92.108912,8.7903,1076.1,65719,1.5439e+08,0.72406,1069.5,0,0,1075.9,14
25.4717783,92.1094126,8.7757,1076,65648,1.6473e+08,0.72406,1069.5,0,0,1075.9,14
25.4713238,92.1089186,8.7615,1076,65578,1.6519e+08,0.72406,1069.5,0,0,1075.9,14
25.4708754,92.1094193,8.7473,1076,65507,1.652e+08,0.72406,1069.5,0,0,1075.9,14
25.4704209,92.1089253,8.7332,1076,65436,1.6523e+08,0.72406,1069.5,0,0,1075.8,14
25.4699694,92.1089286,8.7232,1076,65386,1.6525e+08,0.72406,1069.5,0,0,1075.8,14
25.469518,92.1089319,8.7131,1076,65336,1.6526e+08,0.72406,1069.5,0,0,1075.8,14
25.4690665,92.1089353,8.7031,1076,65286,1.6662e+08,0.72406,1069.5,0,0,1075.8,14
25.468612,92.1084412,8.689,1076,65215,1.6666e+08,0.72406,1069.5,0,0,1075.8,14
25.4681575,92.1079472,8.6749,1076,65145,1.6668e+08,0.72406,1069.5,0,0,1075.8,14
25.467703,92.1074532,8.6608,1076,65074,1.6672e+08,0.72406,1069.5,0,0,1075.8,14
25.4672515,92.1074566,8.6508,1076,65024,1.6673e+08,0.72406,1069.5,0,0,1075.8,14
25.466797,92.1069626,8.6367,1076,64953,1.6676e+08,0.72406,1069.5,0,0,1075.8,14
25.4663425,92.1064686,8.6226,1076,64883,1.668e+08,0.72406,1069.5,0,0,1075.8,14
25.4658911,92.1064719,8.6126,1073,64833,1.6681e+08,0.72406,1069.5,0,0,1075.8,14
25.4654366,92.1059779,8.5985,1070,64762,1.6683e+08,1.2118,1055.4,0,0,1065.8,15
25.4649851,92.1059813,8.5885,1065.4,64712,1.6694e+08,1.2118,1055.4,0,0,1065.8,15
25.4645336,92.1059846,8.5785,1065.4,64662,1.6696e+08,1.2118,1055.4,0,0,1065.8,15
25.4640791,92.1054906,8.5644,1065.4,64591,1.6697e+08,1.2118,1055.4,0,0,1065.8,15
25.4636307,92.1059913,8.5503,1065.3,64520,1.6698e+08,1.2118,1055.4,0,0,1065.7,15
25.4631762,92.1054973,8.5362,1065.3,64450,1.6702e+08,1.2118,1055.4,0,0,1065.7,15
25.4627277,92.105998,8.5221,1065.3,64379,1.6704e+08,1.2118,1055.4,0,0,1065.7,15
25.4622732,92.105504,8.508,1065.3,64308,1.6707e+08,1.2118,1055.4,0,0,1065.7,15
25.4618248,92.1060046,8.4939,1065.3,64238,1.7446e+08,1.2118,1055.4,0,0,1065.7,15
25.4613703,92.1055107,8.4801,1065.3,64167,1.7448e+08,1.2118,1055.4,0,0,1065.7,15
25.4609158,92.1050167,8.4663,1065.3,64096,1.7452e+08,1.2118,1055.4,0,0,1065.6,15
25.4604613,92.1045227,8.4525,1065.3,64025,1.7456e+08,1.2118,1055.4,0,0,1065.6,15
25.4600068,92.1040288,8.4386,1065.3,63955,1.7457e+08,1.2118,1055.4,0,0,1065.6,15
25.4595523,92.1035348,8.4248,1065.3,63884,1.7524e+08,1.2118,1055.4,0,0,1065.6,15
25.4590978,92.1030409,8.411,1065.3,63813,1.7616e+08,1.2118,1055.4,0,0,1065.6,15
25.4586433,92.1025469,8.3973,1065.3,63743,1.7637e+08,1.2118,1055.4,0,0,1065.6,15
25.4581888,92.102053,8.3835,1065.3,63672,1.765e+08,1.2118,1055.4,0,0,1065.5,15
25.4577342,92.101559,8.3697,1065.3,63601,1.7674e+08,1.2118,1055.4,0,0,1065.5,15
25.4572797,92.1010651,8.356,1065.3,63530,2.2555e+08,1.2118,1055.4,0,0,1065.5,15
25.4568252,92.1005712,8.3437,1065.3,63460,2.2582e+08,1.2118,1055.4,0,0,1065.5,15
25.4563768,92.1010718,8.3314,1065.3,63389,2.2622e+08,1.2118,1055.4,0,0,1065.5,15
25.4559223,92.1005779,8.3191,1065.3,63318,2.2626e+08,1.2118,1055.4,0,0,1065.5,15
25.4554677,92.100084,8.3068,1065.3,63248,2.2637e+08,1.2118,1055.4,0,0,1065.5,15
25.4550132,92.09959,8.2945,1065.3,63177,2.264e+08,1.2118,1055.4,0,0,1065.4,15
25.4545587,92.0990961,8.2822,1065.3,63106,2.2658e+08,1.2118,1055.4,0,0,1065.4,15
25.4541042,92.0986022,8.2699,1065.3,63035,2.2668e+08,1.2118,1055.4,0,0,1065.4,15
25.4536497,92.0981083,8.2576,1065.3,62965,2.2671e+08,1.2118,1055.4,0,0,1065.4,15
25.4531951,92.0976144,8.2453,1065.3,62894,2.2693e+08,1.2118,1055.4,0,0,1065.4,15
25.4527406,92.0971205,8.233,1065.3,62823,2.2696e+08,1.2118,1055.4,0,0,1065.4,15
25.4522861,92.0966266,8.2207,1065.3,62753,2.2709e+08,1.2118,1055.4,0,0,1065.3,15
25.4518315,92.0961327,8.2084,1065.3,62682,2.2713e+08,1.2118,1055.4,0,0,1065.3,15
25.451377,92.0956388,8.1962,1065.3,62611,2.2716e+08,1.2118,1055.4,0,0,1065.3,15
25.4509225,92.0951449,8.1839,1065.2,62541,2.2716e+08,1.2118,1055.4,0,0,1065.3,15
25.4504741,92.0956456,8.1716,1065.2,62470,2.2717e+08,1.2118,1055.4,0,0,1065.3,15
25.4500257,92.0961462,8.1593,1065.2,62399,2.2718e+08,1.2118,1055.4,0,0,1065.3,15
25.4495711,92.0956523,8.1471,1065.2,62328,2.2798e+08,1.2118,1055.4,0,0,1065.3,15
25.4491227,92.0961529,8.1348,1065.2,62258,2.281e+08,1.2118,1055.4,0,0,1065.2,15
25.4486743,92.0966535,8.1225,1065.2,62187,2.2818e+08,1.2118,1055.4,0,0,1065.2,15
25.4482259,92.0971542,8.1103,1065.2,62116,2.2949e+08,1.2118,1055.4,0,0,1065.2,15
25.4477775,92.0976548,8.0981,1065.2,62046,2.2956e+08,1.2118,1055.4,0,0,1065.2,15
25.4473291,92.0981554,8.0858,1065.2,61975,2.296e+08,1.2118,1055.4,0,0,1065.2,15
25.4468806,92.098656,8.0736,1065.2,61904,2.298e+08,1.2118,1055.4,0,0,1065.2,15
25.4464322,92.0991566,8.0614,1065.2,61833,2.2981e+08,1.2118,1055.4,0,0,1065.2,15
25.4459838,92.0996572,8.0492,1065.2,61763,2.2983e+08,1.2118,1055.4,0,0,1065.1,15
25.4455354,92.1001578,8.037,1065.2,61692,2.299e+08,1.2118,1055.4,0,0,1065.1,15
25.445087,92.1006584,8.0248,1065.2,61621,2.2997e+08,1.2118,1055.4,0,0,1065.1,15
25.4446385,92.101159,8.0126,1065.2,61551,2.3e+08,1.2118,1055.4,0,0,1065.1,15
25.4441901,92.1016596,8.0003,1065.2,61480,2.3001e+08,1.2118,1055.4,0,0,1065.1,15
25.4437417,92.1021601,7.9881,1065.2,61409,2.3002e+08,1.2118,1055.4,0,0,1065.1,15
25.4432932,92.1026607,7.9759,1065.2,61338,2.3002e+08,1.2118,1055.4,0,0,1065.1,15
25.4428448,92.1031613,7.9637,1065.2,61268,2.3003e+08,1.2118,1055.4,0,0,1065,15
25.4423964,92.1036619,7.9515,1065.2,61197,2.3004e+08,1.2118,1055.4,0,0,1065,15
25.4419479,92.1041624,7.9393,1065.2,61126,2.3232e+08,1.2118,1055.4,0,0,1065,15
25.4414995,92.104663,7.9271,1065.2,61056,2.3235e+08,1.2118,1055.4,0,0,1065,15
25.441045,92.1041691,7.915,1065.2,60985,2.3246e+08,1.2118,1055.4,0,0,1065,15
25.4405965,92.1046697,7.9028,1065.2,60914,2.3248e+08,1.2118,1055.4,0,0,1065,15
25.440142,92.1041758,7.8907,1065.2,60843,2.325e+08,13.682,959.69,0,0,1067.7,16
25.4396875,92.1036819,7.8785,1065.2,60773,2.3264e+08,13.682,959.69,0,0,1067.5,16
25.4392391,92.1041825,7.8664,1065.2,60702,2.3279e+08,13.682,959.69,0,0,1067.3,16
25.4387846,92.1036886,7.8542,1065.2,60631,2.328e+08,13.682,959.69,0,0,1067.2,16
25.4383361,92.1041892,7.8421,1065.1,60561,2.3283e+08,13.682,959.69,0,0,1067,16
25.4378816,92.1036953,7.83,1065.1,60490,2.3288e+08,13.682,959.69,0,0,1066.8,16
25.4374332,92.1041958,7.8178,1065.1,60419,2.3292e+08,13.682,959.69,0,0,1066.7,16
25.4369787,92.103702,7.8057,1065.1,60348,2.3301e+08,13.682,959.69,0,0,1066.5,16
